Title,ID,Published_date,Tags,Views,Likes,Comments,Duration,Captoins
Computer Vision: Crash Course Computer Science #35,-4E2-0sxVUM,2017-11-15T23:11:46Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'crash course computer science', 'compsci', 'computation', 'computer vision', 'fei-fei li', 'kernel', 'filter', 'viola-jones', 'face detection', 'convolutional neural networks', 'convolution', 'image processing', 'facial recognition', 'deep learning', 'biometrics', 'autonomous cars', 'snapchat filters', 'barcodes', 'prewitt operators']",378055,0,160,PT11M10S,true
Theories of Gender: Crash Course Sociology #33,CquRz_cceH8,2017-11-13T21:58:27Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'gender', 'wage gap', 'structural functionalism', 'symbolic interactionism', 'conflict theory', 'feminism', 'feminist theory']",898946,0,0,PT10M37S,true
Mythical Trees: Crash Course World Mythology #34,iNw7RIOY7SA,2017-11-12T21:17:49Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'tree', 'myth', 'mythology', 'mythic', 'trees', 'Yggdrasil', 'Odin', 'Thor', 'Ashvattha', 'Buddha', 'Hinduism', 'buddhism', 'Bodhi', 'Loki', 'World Tree', 'Genesis', 'Bible', 'Adam', 'Eve', 'Jehovah', 'serpent', 'temptation', 'fruit', 'tree of knowledge', 'garded of eden']",390743,0,334,PT11M27S,true
Special Effects: Crash Course Film Production with Lily Gladstone #11,UFkVWnk26rA,2017-11-09T21:44:37Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'lily gladstone', 'special effects', 'sfx', 'gfx', 'film production', 'movies', 'how movies are made', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",158615,0,149,PT10M1S,true
"1984 by George Orwell, Part 1: Crash Course Literature 401",H9ipRaLa4Jw,2017-11-07T22:15:18Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', '1984', 'George Orwell', 'novel', 'dystopia', 'dystopian', 'literature', 'lit', 'book', 'writing', 'reading', 'Oceania', 'Eurasia', 'EastAsia', 'Winston Smith', 'Julia', ""O'Brien"", 'Big Brother', 'Newspeak', 'English', 'England', 'Vistory', 'Gin', 'oppression', 'repression', 'government', 'totalitarian', 'totalitarianism', 'communism', 'communist', 'Spanish', 'civil war']",2436325,0,2369,PT14M28S,true
Gender Stratification: Crash Course Sociology #32,Yb1_4FPtzrI,2017-11-06T22:31:09Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'gender', 'raewyn connell', 'masculinity', 'femininity', 'socialization', 'stratification']",534039,0,0,PT10M49S,true
Mythical Mountains: Crash Course World Mythology #33,SZN-JbiEtvg,2017-11-05T20:08:58Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Mike Rugnetta', 'Mythology', 'myth', 'mythography', 'mountain', 'volcano', 'magic', 'mythical', 'Thoth', 'excelsior', 'climbing', 'mine', 'mining', 'Mount Olympus', '10000 treasure', 'ten thousand', 'peril', 'hero', 'heroism', 'heroic', 'range', 'mineral', 'treasure', 'China', 'Japan', 'Mount Fuji', 'Ko-Li', 'Earrings', 'rice', 'corn', 'king', 'grinder', 'cave', 'treasure cave', 'starve', 'tokyo', 'shinto', 'buddha', 'buddhism', 'Kami', 'animism', 'Amida', 'Yatsutake', 'peaks', 'peak']",382442,0,401,PT11M42S,true
Grip and Electric: Crash Course Film Production with Lily Gladstone #10,jBoOpXpJhro,2017-11-02T21:03:51Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'movies', 'grip and electric', 'grip', 'grips', 'g and e', 'electric', 'lights', 'lighting', 'lily gladstone', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",140031,0,92,PT8M39S,true
Machine Learning & Artificial Intelligence: Crash Course Computer Science #34,z-EtmaFJieY,2017-11-01T21:50:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computers', 'computing', 'computer science', 'compsci', 'machine learning', 'artificial intelligence', 'ai', 'deep learning', 'neural networks', 'ibm', 'watson', 'google', 'alpha go', 'siri', 'alexa', 'google assistant', 'self-driving cars', 'autonomous cars']",859266,0,428,PT11M51S,true
Crash Course Literature Season Four Preview!,3c8YoB-cyY4,2017-10-31T19:39:16Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', '1984', 'George Orwell', 'Literature', 'Lit', 'AP', 'English', 'books', 'novels', 'Handmaids Tale', 'Margaret Atwood', 'Pride and Prejudice', 'Jane Austen', 'Candide', 'Voltaire', 'Parable of the Sower', 'Octavia Butler', 'Yellow Wallpaper', 'Charlotte Perkins Gilman', 'To the Lighthouse', 'Virginia Woolf']",155193,0,432,PT2M17S,true
Sex & Sexuality: Crash Course Sociology #31,Kqt-_ILgv5c,2017-10-30T20:03:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",980027,0,0,PT11M34S,true
Mythical Caves and Gardens: Crash Course World Mythology #32,XEjvhTHNx3s,2017-10-29T21:19:36Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'mythology', 'myth', 'mythography', 'gardens', 'caves', 'history', 'mike rugnetta', 'eden', 'zuni', 'hebrew', 'paradise']",370339,0,412,PT10M41S,true
Designing the World of Film: Crash Course Film Production with Lily Gladstone #9,Q3BcS8Uwl9U,2017-10-26T21:32:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'production design', 'film', 'film production', 'wardrobe', 'hair and makeup', 'makeup', 'set design', 'props', 'crash course film', 'lily gladstone', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",183889,0,100,PT8M46S,true
Cryptography: Crash Course Computer Science #33,jhXCTbFnK8o,2017-10-25T22:11:21Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'crash course computer science', 'compsci', 'cryptography', 'codebreaking', 'enigma', 'allan turing', 'encryption', 'decryption', 'cipher', 'des', 'res', 'key exchange', 'https', 'diffie-hellman', 'private key', 'rsa', 'public key']",788318,0,337,PT12M33S,true
Politics: Crash Course Sociology #30,TCs_hyI15R8,2017-10-23T19:01:54Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'politics', 'authority', 'power', 'theories of power']",314992,0,284,PT10M13S,true
"Ma'ui, Oceania's Hero: Crash Course World Mythology #31",eBB3RKazIj8,2017-10-22T22:40:30Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', ""Ma'ui"", 'Oceania', 'Moana', 'New Zealand', 'Maui', 'Hawaii', 'Polynesia', 'Micronesia', 'herakles', 'hercules', 'animal', 'eel', 'canoe', 'australia', 'new guinea', 'Fiji', 'hero', 'heroism', 'myth', 'mythology', 'mythography', 'hina of the fire', 'skillful']",900101,0,945,PT13M24S,true
The Cinematographer: Crash Course Film Production with Lily Gladstone #8,vR_l1vTfaNk,2017-10-19T20:56:29Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'cinematography', 'cinematographer', 'movies', 'filmmaking', 'film', 'film history', 'film production', 'lily gladstone', 'crash course film', 'production', 'making movies', 'camera', 'golden globe winners', 'golden glovbes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",257957,0,171,PT8M47S,true
Hackers & Cyber Attacks: Crash Course Computer Science #32,_GzE99AmAQU,2017-10-18T21:13:47Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computers', 'computing', 'compsci', 'hackers', 'hacking', 'white hat', 'black hat', 'cyber attack', 'cybercrime', 'social engineering', 'phishing', 'trojan horse', 'malware', 'ransomware', 'exploit', 'bug', 'buffer overflow', 'botnet', 'worms', 'ddos', 'distributed denial of service', 'cyberwarfare']",581134,0,384,PT11M53S,true
Changes to our Patreon,JeOimlgs5tQ,2017-10-16T22:31:06Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",184524,0,619,PT2M43S,true
Economic Systems & the Labor Market: Crash Course Sociology #29,wslCc0Di978,2017-10-16T16:20:31Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'labor markets', 'economic systems', 'economic models', 'economic sectors']",256233,0,282,PT10M19S,true
Herakles. Or Hercules. A Problematic Hero: Crash Course World Mythology #30,R0qkSTvRQa8,2017-10-14T15:59:10Z,"['Hercules', 'Herakles', 'Zeus', 'Hera', 'Crashcourse', 'Myth', 'crash course', 'mythology', 'world', 'Greek', 'Roman', 'Mount Olympus', 'gods', 'Olympians', 'pantheon', 'hero', 'heroics', 'Nemean Lion', 'Hydra', 'Lernean', 'Stymphalian Birds']",686668,0,531,PT12M52S,true
The Director: Crash Course Film Production with Lily Gladstone #7,7lIpcJVbbSA,2017-10-12T21:31:32Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'directing', 'production', 'david mamet', 'how to direct actors', 'acting', 'line reading', 'lily gladstone', 'director', 'judith weston', 'result oriented directing', 'sydney lumet', 'mike leigh', 'directing actors', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",274009,0,154,PT8M44S,true
Cybersecurity: Crash Course Computer Science #31,bPVaOlJ6ln0,2017-10-11T21:37:43Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'crash course computer science', 'compsci', 'computation', 'cybersecurity', 'choosing good passwords', 'passwords. hacking', 'def con', 'denial of service attack', 'ddos', 'threat model', 'attack vector', 'bieber', 'brute force attack', 'bonnet', 'biometrics', 'finger print scanner', 'iris scanner', 'access control', 'read permission', 'write permission', 'malware', 'security kernel', 'virtual machines']",920237,0,463,PT12M30S,true
Exercise: Crash Course Study Skills #10,SQONLdb1gow,2017-10-10T21:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'study skills', 'thomas frank', 'learning', 'college', 'exercise']",262134,0,247,PT10M26S,true
Theories of Global Stratification: Crash Course Sociology #28,b350ljkYWrU,2017-10-09T22:18:35Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'stratification', 'global poverty', 'modernization theory', 'dependancy theory', 'colonialism', 'neocolonialism']",287653,0,295,PT11M48S,true
The Mwindo Epic: Crash Course World Mythology #29,Kcfww2-y2K8,2017-10-07T17:26:07Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'myth', 'mythology', 'mwindo', 'epic', 'Africa', 'Congo', 'story', 'hero', 'heroism', 'heaven', 'Mike Rugnetta', 'mythography', 'banana', 'beer', 'paste', 'djembe', 'drum']",429035,0,383,PT12M42S,true
Producers: Crash Course Film Production with Lily Gladstone #6,zU_1ClPIOAg,2017-10-05T21:21:31Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film production', 'producing', 'producers', 'crash course film', 'executive producer', 'associate producer', 'co producer', 'assistant producer', 'line producer', 'what is a producer', 'what do producers do', 'lily gladstone', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",246570,0,156,PT8M42S,true
The World Wide Web: Crash Course Computer Science #30,guvsH5OFizE,2017-10-04T21:43:31Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'world wide web', 'web', 'internet', 'computer science', 'compsci', 'hyperlinks', 'webpage', 'html', 'vannevar bush', 'web browser', 'hypertext', 'http', '404 error', 'css', 'javascript', 'tim berbers-lee', 'url', 'cern', 'mosaic', 'internet explorer', 'mozilla', 'netscape', 'amazon', 'eBay', 'google', 'yahoo', 'web crawler', 'net neutrality']",534901,0,343,PT11M37S,true
Papers & Essays: Crash Course Study Skills #9,KlgR1q3UQZE,2017-10-03T21:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",731931,0,381,PT9M,true
Global Stratification & Poverty: Crash Course Sociology #27,6rts_PWIVTU,2017-10-02T20:11:43Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",293168,0,358,PT10M20S,true
"Galahad, Perceval, and the Holy Grail: Crash Course World Mythology #28",Ik3Y4Oq6TwU,2017-09-29T17:10:17Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Arthur', 'Galahad', 'Perceval', 'Percival', 'Lancelot', 'Camelot', 'Avalon', 'Holy Grail', 'Jesus', 'hero', 'heroism', 'knight', 'knights', 'roundtable', 'round table', 'England', 'Britain', 'Cornwall', 'quest', 'heaven', 'God', 'god', 'chalice', 'Bors', 'hero’s journey', 'Mike Rugnetta', 'myth', 'mythology', 'mythography']",687069,0,732,PT13M32S,true
Sound Production: Crash Course Film Production with Lily Gladstone #5,sgiZb8jJgF8,2017-09-28T21:05:02Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sound', 'film', 'movies', 'film production', 'sound production', 'movie sound', 'sound recording', 'omni', 'cardioid', 'lobar', 'boom mic', 'shotgun mic', 'mic patterns', 'lily gladstone', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",237205,0,158,PT10M6S,true
Test Anxiety: Crash Course Study Skills #8,t-9cqaRJMP4,2017-09-26T21:00:03Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'studying', 'learning', 'tests', 'exam', 'test prep', 'exam prep', 'school', 'thomas frank', 'collegeinfogeek']",538811,0,280,PT8M50S,true
Social Mobility: Crash Course Sociology #26,GjuV-XdYHhA,2017-09-25T20:01:10Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'social science', 'sociology', 'social mobility', 'stratification', 'income', 'class', 'income distribution', 'society', 'absolute mobility', 'relative mobility']",339960,0,336,PT9M2S,true
Rama and the Ramayana: Crash Course World Mythology #27,qsuqbPda5uo,2017-09-22T18:00:03Z,"['John Green Hank Green vlogbrothers Crash Course crashcourse education Rama', 'Ramayana', 'Sita', 'Vishramita', 'India', 'Hindu', 'Hindi', 'Shiva', 'bow', 'Hinduism', 'Sanskrit', 'myth', 'mythology', 'Mike Rugnetta', 'forest', 'legend', 'epic', 'adventure', 'Virada', 'hermitage']",1445059,0,3120,PT13M25S,true
Dissecting The Camera: Crash Course Film Production with Lily Gladstone #4,ivCBfJ1v_Qw,2017-09-21T19:59:03Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film production', 'camera', 'movie cameras', 'video cameras', 'making movies', 'video production', 'ISO', 'aperture', 'f stop', 'shutter speed', 'iris', 'lily gladstone', 'cinematographer', 'camera department', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",220157,0,145,PT9M6S,true
The Internet: Crash Course Computer Science #29,AEaKrq3SpW8,2017-09-20T21:47:22Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'computer science', 'compsci', 'LAN', 'WAN', 'Internet', 'packet', 'TCP', 'IP', 'TCP/IP', 'UDP', 'IP address', 'ISP', 'Internet Service Provider', 'checksum', 'domains', 'domain name', 'DNS', 'domain name system', 'subdomains', 'open system interconnection model', 'OSI model', 'world wide web', 'transmission control protocol', 'internet protocol', 'user datagram protocol', 'port number']",742762,0,404,PT11M58S,true
Studying for Exams: Crash Course Study Skills #7,mLhwdITTrfE,2017-09-19T21:00:02Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'studying', 'study', 'test prep', 'exam prep', 'learning', 'thomas frank', 'collegeinfogeek', 'cramming']",795847,0,516,PT8M59S,true
The Impacts of Social Class: Crash Course Sociology #25,0a21mndoORE,2017-09-18T19:58:18Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'social class', 'inequality', 'social stratification', 'values', 'beliefs', 'socialization']",494317,0,474,PT9M24S,true
Computer Networks: Crash Course Computer Science #28,3QhU9jd03a0,2017-09-13T20:55:06Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'crash course computer science', 'compsci', 'networks', 'networking', 'telecommunications', 'world wide web', 'internet', 'LAN', 'ethernet', 'MAC address', 'WiFi', 'CSMA', 'bandwidth', 'switch', 'collision domain', 'message switching', 'router', 'packet switching', 'IP address', 'arpanet', 'TCP/IP', 'intent of things', 'iot']",1323528,0,408,PT12M20S,true
Procrastination: Crash Course Study Skills #6,x2y_SLOvOvw,2017-09-12T21:00:01Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'studying', 'learning', 'study tips', 'procrastination', 'motivation', 'gamification']",872973,0,704,PT10M27S,true
Social Class & Poverty in the US: Crash Course Sociology #24,c8PEv5SV4sU,2017-09-11T20:30:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'nicole sweeney', 'social class', 'class', 'poverty', 'stratification']",465085,0,425,PT9M24S,true
The Epic of Gilgamesh: Crash Course World Mythology #26,sWppk7-Mti4,2017-09-08T21:09:48Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'myth', 'mythology', 'Gilgamesh', 'Mike Rugnetta', 'Enkidu', 'Mesopotamia', 'Sumer', 'cunieform', 'Sumeria', 'Sumerian', 'tablet', 'ancient', 'Fertile Crescent', 'Humbaba', 'Ishtar']",2786438,0,2257,PT13M46S,true
The Filmmaker's Army: Crash Course Film Production with Lily Gladstone #3,TpAHZJc5In0,2017-09-07T21:33:47Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film crew', 'production team', 'film production', 'making movies', 'hair and makeup', 'special effects', 'script supervisor', 'scripty', 'production assistant', 'location', 'location scout', 'production department', 'lily gladstone', 'sound department', 'camera department', 'lighting department', 'g and e', 'grip and electric', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",293523,0,290,PT9M57S,true
3D Graphics: Crash Course Computer Science #27,TEAtmCYYKZA,2017-09-06T22:19:23Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computing', 'computers', 'crash course computer science', 'compsci', 'computation', 'graphics', '3d graphics', 'wireframe', 'rendering', 'projection', 'polygons', 'mesh', 'polygon count', 'scanline rendering', 'antialiasing', 'painter’s algorithm', 'z-buffer', 'z-fighting', 'glitches', 'back-face culling', 'shading', 'lighting', 'texture', 'teapot', 'texture mapping', 'gpu', 'graphics card']",474358,0,448,PT12M41S,true
Focus & Concentration: Crash Course Study Skills #5,L_2JaFnkZ4o,2017-09-05T21:00:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'thomas frank', 'studying', 'study skills', 'learning', 'focus', 'concentration', 'test prep', 'distractions']",653448,0,464,PT10M13S,true
The Hero's Journey and the Monomyth: Crash Course World Mythology #25,XevCvCLdKCU,2017-09-02T17:47:35Z,"['Crash Course', 'myth', 'mythology', 'mythography', 'Mike Rugnetta', 'Hank Green', 'John Green', 'Joseph Campbell', ""Hero's Journey"", 'Monomyth', 'hero', 'heroes', 'thoth', 'han solo', 'achilles', 'superhero', 'role model', 'protagonist', 'masculine', 'heroine', 'aboriginal', 'pleiades', 'theory', 'theories', 'journey', 'adventure', 'safety', 'danger', 'gender', 'hercules', 'society', 'social order', 'wisdom', 'Freud', 'Jung', 'Mother', 'Father', 'atonement', 'psyche', 'patterns', 'magic', 'magical aid', 'Bhudda', 'destiny', 'supernatural', 'threshold', 'Men in Black', 'Star Wars', 'Lord of the Rings']",790367,0,607,PT13M20S,false
Pitching and Pre-Production: Crash Course Film Production with Lily Gladstone #2,JE53JL60ihc,2017-08-31T22:10:51Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film production', 'preproduction', 'pitching', 'how to pitch a movie', 'making movies', 'lily gladstone', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",388115,0,213,PT8M16S,true
Graphical User Interfaces: Crash Course Computer Science #26,XIGSJshYb90,2017-08-30T21:09:05Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computers', 'computer science', 'graphical user interface', 'macintosh', 'apple', 'xerox', 'alto', 'douglas englebart', 'mother of all demos', 'xerox parc', 'wimp', 'interface', 'gui', 'wysiwyg', 'ibm pc', 'apple lisa', 'windows', 'microsoft', 'windows 95', 'microsoft bob']",439421,0,306,PT12M59S,true
Planning & Organization: Crash Course Study Skills #4,0AKAuRby7n8,2017-08-29T21:01:39Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",994879,0,328,PT9M26S,true
Crash Course Sociology Outtakes #1,4jHwOavsT7A,2017-08-28T21:55:46Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'bloopers', 'outtakes']",32242,0,60,PT5M54S,false
Ragnarok: Crash Course World Mythology #24,yBG10jlo9X0,2017-08-26T12:01:06Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Norse', 'Myth', 'mythology', 'thor', 'loki', 'odin', 'neil gaiman', 'Baldr', 'Fenrir', 'Ragnarok', 'Christian', 'Fire', 'Earthquake', 'Apocalypse', 'End of the World', 'Hindu', 'India', 'war', 'heavy metal', 'dwarves']",2125463,0,2353,PT12M20S,true
Screenplays: Crash Course Film Production with Lily Gladstone #1,TARsoxST0tQ,2017-08-24T20:24:57Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film production', 'production', 'screenplay', 'lily gladstone', 'movies', 'movie', 'making movies', 'writing', 'writing movies', 'three act structure', 'structure', ""hero's journey"", 'joseph campbell', 'story', 'conflict', 'external conflict', 'internal conflict', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",711682,0,585,PT9M19S,true
The Personal Computer Revolution: Crash Course Computer Science #25,M5BZou6C01w,2017-08-23T21:08:52Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'personal computers', 'pc', 'computing', 'computers', 'altair', 'ibm', 'apple', 'tandy', 'basic', 'steve jobs', 'steve wozniak', 'bill gates', 'commodore', 'DOS', 'open architecture', 'close architecture', 'ibm compatible', 'macintosh', 'paul allen', 'microcomputer', 'kenback-1', 'mcm/70']",308485,0,227,PT10M15S,true
Memory: Crash Course Study Skills #3,SZbdK9e9bxs,2017-08-22T21:06:05Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'studying', 'study skills', 'thomas frank', 'learning', 'collegeinfogeek', 'test prep', 'exam prep', 'school', 'psychology']",813371,0,458,PT10M52S,true
Social Stratification in the US: Crash Course Sociology #23,DeiHz5tzlws,2017-08-21T20:00:14Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'social sciences', 'sociology', 'stratification', 'class', 'inequality', 'wealth', 'income', 'census']",302133,0,333,PT9M34S,true
The Apocalyspe: Crash Course World Mythology #23,FyZFoa7Vu1o,2017-08-18T21:49:41Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Myth', 'mythology', 'mythography', 'mike rugnetta', 'Isaiah', 'Zechariah', 'Torah', 'Bible', 'Judaism', 'Jerusalem', 'Israel', 'Mount Olive', 'Beast', 'beasts', 'Apocalypse', 'final battle', 'good', 'evil', 'angels', 'horsemen', 'destruction', 'lord', 'god', 'gods', 'deity', 'tumult', 'heaven', 'hell', 'faith', 'ahura mazda', 'saoshyant', 'zoroaster']",870486,0,1270,PT12M3S,true
Crash Course Film Production with Lily Gladstone Preview,wZrpxf2ebDM,2017-08-17T20:31:26Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'lily gladstone', 'crash course film', 'film', 'film production', 'actor', 'making movies', 'behind the scenes', 'movies', 'how to make movies', 'making of', 'golden globe winners', 'golden globes', 'golden globes 2024', 'lily gladstone interview', 'how to write a screenplay']",240464,0,312,PT1M50S,true
The Cold War and Consumerism: Crash Course Computer Science #24,m8i38Yq1wX4,2017-08-16T21:54:30Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'computer science', 'crash course computer science', 'compsci', 'cold war', 'consumerism', 'eniac', 'univac', 'member', 'vannevar bush', 'national science foundation', 'nsf', 'japan', 'transistor radio', 'sputnik', 'space race', 'nasa', 'apollo', 'apollo guidance computer', 'integrated circuits', 'minuteman', 'polaris', 'supercomputers', 'cdc', 'cray', 'ibm', 'sharp', 'casio', 'sony', 'busicom', 'pong', 'altair', 'atari']",280252,0,235,PT11M19S,true
Reading Assignments: Crash Course Study Skills #2,WAIUkjsZ5xQ,2017-08-15T21:04:33Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'learning', 'school', 'studying', 'reading', 'speed reading', 'thomas frank']",910210,0,516,PT9M54S,true
Why is there Social Stratification?: Crash Course Sociology #22,RtxtI5IGrfw,2017-08-14T20:02:10Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'sociology', 'social science', 'stratification', 'karl marx', 'max weber', 'conspicuous consumption', 'ideology', 'functionalism', 'conflict theory', 'symbolic interactionism', 'social class', 'socioeconomic status']",379832,0,0,PT10M24S,true
"Coyote and Raven, American Tricksters: Crash Course World Mythology #22",eAKHGe6x8n8,2017-08-12T19:14:15Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Mike Rugnetta', 'Myth', 'mythology', 'tricksters', 'native american', 'tribes', 'coyote', 'raven', 'animals', 'scavengers', 'trickster', 'devious', 'feces', 'pink eye', 'chilkat', 'Pacific Northwest', 'personification', 'creation', 'mythograph', 'mthological', 'gods', 'monsters', 'thoth', 'test', 'exam', 'study', 'learn', 'teacher', 'student', 'rosehips']",646444,0,478,PT12M33S,true
Outtakes: Crash Course Film History,f-nuAvmWaq4,2017-08-10T20:26:29Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",45354,0,92,PT5M41S,true
